cabang_olahraga,tahun,bulan,jenis_kelamin,jenis_pertandingan,tingkat,medali,kategori
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
senam,2023,7,,perorangan,kota,,olahraga masyarakat
break dance ,2023,7,,perorangan,kota,,olahraga masyarakat
break dance ,2023,7,,perorangan,kota,,olahraga masyarakat
break dance ,2023,7,,perorangan,kota,,olahraga masyarakat
break dance ,2023,7,,perorangan,kota,,olahraga masyarakat
break dance ,2023,7,,perorangan,kota,,olahraga masyarakat
break dance ,2023,7,,perorangan,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
hadang,2023,7,,beregu,kota,,olahraga masyarakat
layangan combat,2023,7,,perorangan,kota,,olahraga masyarakat
layangan combat,2023,7,,perorangan,kota,,olahraga masyarakat
layangan combat,2023,7,,perorangan,kota,,olahraga masyarakat
jet ski,2023,7,,perorangan,kota,,olahraga masyarakat
jet ski,2023,7,,perorangan,kota,,olahraga masyarakat
jet ski,2023,7,,perorangan,kota,,olahraga masyarakat
jet ski,2023,7,,perorangan,kota,,olahraga masyarakat
jet ski,2023,7,,perorangan,kota,,olahraga masyarakat
jet ski,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
memancing,2023,7,,perorangan,kota,,olahraga masyarakat
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
basket,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
bola tangan,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
hadang,2023,9,,beregu,nasional,,olahraga prestasi
egrang,2023,9,,perorangan,nasional,,olahraga prestasi
egrang,2023,9,,perorangan,nasional,,olahraga prestasi
egrang,2023,9,,perorangan,nasional,,olahraga prestasi
egrang,2023,9,,perorangan,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
bakiak,2023,9,,beregu,nasional,,olahraga prestasi
gasing,2023,9,,perorangan,nasional,,olahraga prestasi
gasing,2023,9,,perorangan,nasional,,olahraga prestasi
gasing,2023,9,,perorangan,nasional,,olahraga prestasi
gasing,2023,9,,perorangan,nasional,,olahraga prestasi
sumpit,2023,9,,perorangan,nasional,,olahraga prestasi
sumpit,2023,9,,perorangan,nasional,,olahraga prestasi
sumpit,2023,9,,perorangan,nasional,,olahraga prestasi
sumpit,2023,9,,perorangan,nasional,,olahraga prestasi
domino,2023,9,,perorangan,nasional,,olahraga prestasi
domino,2023,9,,perorangan,nasional,,olahraga prestasi
domino,2023,9,,perorangan,nasional,,olahraga prestasi
domino,2023,9,,perorangan,nasional,,olahraga prestasi
catur,2024,6,putra,perorangan,internasional,perak,olahraga prestasi
catur,2024,6,putra,perorangan,nasional,perunggu,olahraga prestasi
catur,2024,9,putra,perorangan,internasional,perak,olahraga prestasi
catur,2024,8,putra,perorangan,provinsi,emas,olahraga prestasi
catur,2024,8,putri,perorangan,provinsi,emas,olahraga prestasi
catur,2024,8,putri,perorangan,provinsi,perak,olahraga prestasi
catur,2024,8,putra,perorangan,provinsi,emas,olahraga prestasi
catur,2024,8,putri,perorangan,provinsi,perunggu,olahraga prestasi
catur,2024,8,putra,perorangan,provinsi,emas,olahraga prestasi
catur,2024,8,putra,perorangan,provinsi,perak,olahraga prestasi
catur,2024,8,putra,perorangan,provinsi,perunggu,olahraga prestasi
catur,2024,8,putra,perorangan,provinsi,perak,olahraga prestasi
catur,2024,8,putri,perorangan,provinsi,perunggu,olahraga prestasi
catur,2024,8,putra,perorangan,provinsi,emas,olahraga prestasi
catur,2024,8,putri,perorangan,provinsi,perak,olahraga prestasi
catur,2024,8,putra,perorangan,provinsi,emas,olahraga prestasi
catur,2024,8,putra,perorangan,provinsi,emas,olahraga prestasi
catur,2024,8,putri,perorangan,provinsi,perak,olahraga prestasi
panjat tebing,2024,6,putra,perorangan,internasional,,olahraga prestasi
sepeda,2024,6,putra,perorangan,nasional,emas,olahraga prestasi
sepeda,2024,6,putra,perorangan,nasional,emas,olahraga prestasi
sepeda,2024,6,putra,perorangan,nasional,emas,olahraga prestasi
squash,2024,6,putri,perorangan,nasional,perak,olahraga prestasi
squash,2024,6,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,perak,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,perak,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,perunggu,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,perak,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,7,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,11,putra,perorangan,provinsi,emas,olahraga prestasi
pencak silat,2024,11,putra,perorangan,provinsi,perak,olahraga prestasi
pencak silat,2024,11,putri,perorangan,provinsi,perak,olahraga prestasi
pencak silat,2024,11,putri,perorangan,provinsi,emas,olahraga prestasi
pencak silat,2024,11,putra,perorangan,provinsi,perunggu,olahraga prestasi
pencak silat,2024,11,putri,perorangan,provinsi,perunggu,olahraga prestasi
pencak silat,2024,11,putri,perorangan,provinsi,perunggu,olahraga prestasi
pencak silat,2024,11,putra,perorangan,provinsi,emas,olahraga prestasi
pencak silat,2024,11,putri,perorangan,provinsi,perunggu,olahraga prestasi
pencak silat,2024,11,putra,perorangan,provinsi,emas,olahraga prestasi
pencak silat,2024,11,putri,perorangan,provinsi,perunggu,olahraga prestasi
pencak silat,2024,11,putri,perorangan,provinsi,perunggu,olahraga prestasi
pencak silat,2024,11,putri,perorangan,provinsi,perak,olahraga prestasi
pencak silat,2024,11,putri,perorangan,provinsi,perak,olahraga prestasi
pencak silat,2024,11,putra,perorangan,provinsi,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,perak,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,perak,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,perak,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,perak,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,perak,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,perak,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,perak,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,perunggu,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,perunggu,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,perunggu,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,perunggu,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,perunggu,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,perunggu,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,perunggu,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,perunggu,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,perunggu,olahraga prestasi
catur,2024,6,putra,perorangan,nasional,perunggu,olahraga prestasi
panjat tebing,2024,6,putra,perorangan,provinsi,emas,olahraga prestasi
panjat tebing,2024,6,putra,perorangan,provinsi,perak,olahraga prestasi
